site,division,category,line,model_name,recipe_group,uniqueid,product_code,model_complete,char_name,char_time,char_value
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,non_value_operating_time,2023-02-17 07:08:35,110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_1.Inicio.duration,2023-02-16 18:41:30,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 07:10:25,120.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_2.Medicion.duration,2023-02-16 18:41:40,32505.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 07:12:25,14010.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 03:43:25,12310.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 11:05:55,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 03:43:25,6564.9565
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 11:05:55,2021.1582
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 03:43:25,72876.44
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 11:05:55,3361.4568
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 03:43:25,1.2834831
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 11:05:55,0.63346475
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 03:43:25,2.8269677
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 11:05:55,0.74898964
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 03:43:25,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 11:05:55,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,total_duration,2023-02-17 07:08:35,44825.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44453,None,COMPLETE,total_duration,2023-02-17 11:06:05,14140.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,non_value_operating_time,2023-02-16 18:09:20,1930.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,non_value_operating_time,2023-02-17 07:08:35,110.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_1.Inicio.duration,2023-02-16 18:41:30,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 07:10:25,120.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_2.Medicion.duration,2023-02-16 18:41:40,32505.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 07:12:25,14010.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 03:43:25,12310.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 11:05:55,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 03:43:25,6564.9565
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 11:05:55,2021.1582
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 03:43:25,72876.44
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 11:05:55,3361.4568
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 03:43:25,1.2834831
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 11:05:55,0.63346475
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 03:43:25,2.8269677
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 11:05:55,0.74898964
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 03:43:25,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 11:05:55,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,total_duration,2023-02-17 07:08:35,44825.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44455,None,COMPLETE,total_duration,2023-02-17 11:06:05,14140.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,non_value_operating_time,2023-02-17 11:06:05,365.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 11:12:10,20.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 11:12:30,11010.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 14:16:00,10.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 14:16:00,-5639.6855
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 14:16:00,-3946.6895
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 14:16:00,0.5844908
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 14:16:00,0.61053246
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 14:16:00,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44491,None,COMPLETE,total_duration,2023-02-17 14:16:10,11040.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,non_value_operating_time,2023-02-17 14:16:10,1635.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,non_value_operating_time,2023-02-17 19:18:10,635.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 14:43:25,70.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 19:28:45,380.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 14:44:35,16330.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 19:35:05,24850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 19:16:45,85.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-18 02:29:15,1620.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 19:16:45,57209.355
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-18 02:29:15,401.02402
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 19:16:45,57324.65
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-18 02:29:15,56915.973
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 19:16:45,3.0535588
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-18 02:29:15,0.99382347
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 19:16:45,3.0555558
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-18 02:29:15,3.2031252
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 19:16:45,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-18 02:29:15,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,total_duration,2023-02-17 19:18:10,16485.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44498,None,COMPLETE,total_duration,2023-02-18 02:56:15,26850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,non_value_operating_time,2023-02-17 14:16:10,1635.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,non_value_operating_time,2023-02-17 19:18:10,635.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 14:43:25,70.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_1.Inicio.duration,2023-02-17 19:28:45,380.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 14:44:35,16330.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_2.Medicion.duration,2023-02-17 19:35:05,24850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-17 19:16:45,85.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-18 02:29:15,1620.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-17 19:16:45,57209.355
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-18 02:29:15,401.02402
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-17 19:16:45,57324.65
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-18 02:29:15,56915.973
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-17 19:16:45,3.0535588
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-18 02:29:15,0.99382347
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-17 19:16:45,3.0555558
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-18 02:29:15,3.2031252
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-17 19:16:45,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-18 02:29:15,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,total_duration,2023-02-17 19:18:10,16485.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44502,None,COMPLETE,total_duration,2023-02-18 02:56:15,26850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,non_value_operating_time,2023-02-18 02:56:15,205.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_1.Inicio.duration,2023-02-18 02:59:40,30.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_2.Medicion.duration,2023-02-18 03:00:10,82560.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-19 01:56:10,146435.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-19 01:56:10,512.72675
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-19 01:56:10,63733.68
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-19 01:56:10,1.159775
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-19 01:56:10,2.9050927
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-19 01:56:10,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44513,None,COMPLETE,total_duration,2023-02-20 18:36:45,229025.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,non_value_operating_time,2023-02-20 18:36:45,4695.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,non_value_operating_time,2023-02-21 00:09:15,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_1.Inicio.duration,2023-02-20 19:55:00,45.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_1.Inicio.duration,2023-02-21 00:09:15,115.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_2.Medicion.duration,2023-02-20 19:55:45,15210.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_2.Medicion.duration,2023-02-21 00:11:10,12385.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-21 03:37:35,5175.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-21 03:37:35,17684.898
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-21 03:37:35,62703.76
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-21 03:37:35,1.5827764
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-21 03:37:35,2.9358768
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-21 03:37:35,790.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,total_duration,2023-02-21 00:09:15,15255.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44671,None,COMPLETE,total_duration,2023-02-21 05:03:50,17675.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,non_value_operating_time,2023-02-20 18:36:45,4695.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,non_value_operating_time,2023-02-21 00:09:15,0.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_1.Inicio.duration,2023-02-20 19:55:00,45.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_1.Inicio.duration,2023-02-21 00:09:15,115.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_2.Medicion.duration,2023-02-20 19:55:45,15210.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_2.Medicion.duration,2023-02-21 00:11:10,12385.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-21 03:37:35,5175.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-21 03:37:35,17684.898
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-21 03:37:35,62703.76
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-21 03:37:35,1.5827764
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-21 03:37:35,2.9358768
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-21 03:37:35,790.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,total_duration,2023-02-21 00:09:15,15255.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44677,None,COMPLETE,total_duration,2023-02-21 05:03:50,17675.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,non_value_operating_time,2023-02-21 05:03:50,210.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_1.Inicio.duration,2023-02-21 05:07:20,20.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_2.Medicion.duration,2023-02-21 05:07:40,12545.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.duration,2023-02-21 08:36:45,2475.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.Peso_avg,2023-02-21 08:36:45,36280.555
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.Densidad_max,2023-02-21 08:36:45,62388.64
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.Presion_avg,2023-02-21 08:36:45,2.1349468
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.Presion_max,2023-02-21 08:36:45,3.0748699
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,phase_3.Recirculacion.Visco_max,2023-02-21 08:36:45,850.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44702,None,COMPLETE,total_duration,2023-02-21 09:18:00,15040.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44718,None,COMPLETE,non_value_operating_time,2023-02-21 09:18:00,12150.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44718,None,COMPLETE,non_value_operating_time,2023-02-21 18:44:00,115.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44718,None,COMPLETE,phase_1.Inicio.duration,2023-02-21 12:40:30,85.0
Amera,HomeEssentials,FabricConditioner,MX-FB-03,MX-FB-Visc_pred_v0.14,UNDEFINED,44718,None,COMPLETE,phase_1.Inicio.duration,2023-02-21 18:45:55,120.0
