Batch_ID,Phase_Number_Name_Metric,Day_Time,Phase_Values_in_Seconds,Day,Hour,Number_of_Phase,Name_of_Phase,Phase_Values_in_Minutes
45958,Phase_3_Duration_Recirculacion,2023-03-13 09:52:15,63385.0,2023-03-13,09,3,Recirculacion,1056.4166666666667
45958,Phase_0123_Duration_Global,2023-03-14 03:28:40,70040.0,2023-03-14,03,0,Global,1167.3333333333333
45971,Phase_0_Duration_OperatingTime,2023-03-14 03:28:40,1345.0,2023-03-14,03,0,OperatingTime,22.416666666666668
45971,Phase_1_Duration_Inicio,2023-03-14 03:51:05,110.0,2023-03-14,03,1,Inicio,1.8333333333333333
45971,Phase_2_Duration_Medicion,2023-03-14 03:52:55,7260.0,2023-03-14,03,2,Medicion,121.0
45971,Phase_3_Duration_Recirculacion,2023-03-14 05:53:55,6395.0,2023-03-14,05,3,Recirculacion,106.58333333333333
45971,Phase_0123_Duration_Global,2023-03-14 07:40:30,13765.0,2023-03-14,07,0,Global,229.41666666666666
46034,Phase_0_Duration_OperatingTime,2023-03-14 07:40:30,1835.0,2023-03-14,07,0,OperatingTime,30.583333333333332
46034,Phase_1_Duration_Inicio,2023-03-14 08:11:05,70.0,2023-03-14,08,1,Inicio,1.1666666666666667
46034,Phase_2_Duration_Medicion,2023-03-14 08:12:15,25.0,2023-03-14,08,2,Medicion,0.4166666666666667
46034,Phase_3_Duration_Recirculacion,2023-03-14 08:12:40,4225.0,2023-03-14,08,3,Recirculacion,70.41666666666667
46034,Phase_0123_Duration_Global,2023-03-14 09:23:05,4320.0,2023-03-14,09,0,Global,72.0
46049,Phase_0_Duration_OperatingTime,2023-03-14 14:51:45,3130.0,2023-03-14,14,0,OperatingTime,52.166666666666664
46049,Phase_0_Duration_OperatingTime,2023-03-15 13:18:15,105.0,2023-03-15,13,0,OperatingTime,1.75
46049,Phase_1_Duration_Inicio,2023-03-14 15:43:55,115.0,2023-03-14,15,1,Inicio,1.9166666666666667
46049,Phase_1_Duration_Inicio,2023-03-15 13:20:00,160.0,2023-03-15,13,1,Inicio,2.6666666666666665
46049,Phase_2_Duration_Medicion,2023-03-14 15:45:50,3915.0,2023-03-14,15,2,Medicion,65.25
46049,Phase_2_Duration_Medicion,2023-03-15 13:22:40,36785.0,2023-03-15,13,2,Medicion,613.0833333333334
46049,Phase_3_Duration_Recirculacion,2023-03-14 16:51:05,73630.0,2023-03-14,16,3,Recirculacion,1227.1666666666667
46049,Phase_3_Duration_Recirculacion,2023-03-15 23:35:45,125.0,2023-03-15,23,3,Recirculacion,2.0833333333333335
46049,Phase_0123_Duration_Global,2023-03-15 13:18:15,77660.0,2023-03-15,13,0,Global,1294.3333333333333
46049,Phase_0123_Duration_Global,2023-03-15 23:37:50,37070.0,2023-03-15,23,0,Global,617.8333333333334
46053,Phase_0_Duration_OperatingTime,2023-03-14 09:23:05,17875.0,2023-03-14,09,0,OperatingTime,297.9166666666667
46053,Phase_1_Duration_Inicio,2023-03-14 14:21:00,120.0,2023-03-14,14,1,Inicio,2.0
46053,Phase_0123_Duration_Global,2023-03-14 14:51:45,1845.0,2023-03-14,14,0,Global,30.75
46057,Phase_0_Duration_OperatingTime,2023-03-14 14:51:45,3130.0,2023-03-14,14,0,OperatingTime,52.166666666666664
46057,Phase_0_Duration_OperatingTime,2023-03-15 13:18:15,105.0,2023-03-15,13,0,OperatingTime,1.75
46057,Phase_1_Duration_Inicio,2023-03-14 15:43:55,115.0,2023-03-14,15,1,Inicio,1.9166666666666667
46057,Phase_1_Duration_Inicio,2023-03-15 13:20:00,160.0,2023-03-15,13,1,Inicio,2.6666666666666665
46057,Phase_2_Duration_Medicion,2023-03-14 15:45:50,3915.0,2023-03-14,15,2,Medicion,65.25
46057,Phase_2_Duration_Medicion,2023-03-15 13:22:40,36785.0,2023-03-15,13,2,Medicion,613.0833333333334
46057,Phase_3_Duration_Recirculacion,2023-03-14 16:51:05,73630.0,2023-03-14,16,3,Recirculacion,1227.1666666666667
46057,Phase_3_Duration_Recirculacion,2023-03-15 23:35:45,125.0,2023-03-15,23,3,Recirculacion,2.0833333333333335
46057,Phase_0123_Duration_Global,2023-03-15 13:18:15,77660.0,2023-03-15,13,0,Global,1294.3333333333333
46057,Phase_0123_Duration_Global,2023-03-15 23:37:50,37070.0,2023-03-15,23,0,Global,617.8333333333334
46118,Phase_0_Duration_OperatingTime,2023-03-15 23:37:50,195.0,2023-03-15,23,0,OperatingTime,3.25
46118,Phase_1_Duration_Inicio,2023-03-15 23:41:05,65.0,2023-03-15,23,1,Inicio,1.0833333333333333
46118,Phase_2_Duration_Medicion,2023-03-15 23:42:10,48505.0,2023-03-15,23,2,Medicion,808.4166666666666
46118,Phase_3_Duration_Recirculacion,2023-03-16 13:10:35,170.0,2023-03-16,13,3,Recirculacion,2.8333333333333335
46118,Phase_0123_Duration_Global,2023-03-16 13:13:25,48740.0,2023-03-16,13,0,Global,812.3333333333334
46138,Phase_0_Duration_OperatingTime,2023-03-16 13:13:25,3235.0,2023-03-16,13,0,OperatingTime,53.916666666666664
46138,Phase_0_Duration_OperatingTime,2023-03-16 20:45:30,15.0,2023-03-16,20,0,OperatingTime,0.25
46138,Phase_1_Duration_Inicio,2023-03-16 14:07:20,115.0,2023-03-16,14,1,Inicio,1.9166666666666667
46138,Phase_1_Duration_Inicio,2023-03-16 20:45:45,310.0,2023-03-16,20,1,Inicio,5.166666666666667
46138,Phase_2_Duration_Medicion,2023-03-16 14:09:15,23765.0,2023-03-16,14,2,Medicion,396.0833333333333
46138,Phase_2_Duration_Medicion,2023-03-16 20:50:55,10340.0,2023-03-16,20,2,Medicion,172.33333333333334
46138,Phase_3_Duration_Recirculacion,2023-03-16 20:45:20,10.0,2023-03-16,20,3,Recirculacion,0.16666666666666666
46138,Phase_3_Duration_Recirculacion,2023-03-16 23:43:15,59040.0,2023-03-16,23,3,Recirculacion,984.0
46138,Phase_0123_Duration_Global,2023-03-16 20:45:30,23890.0,2023-03-16,20,0,Global,398.1666666666667
46138,Phase_0123_Duration_Global,2023-03-17 16:07:15,69690.0,2023-03-17,16,0,Global,1161.5
46182,Phase_0_Duration_OperatingTime,2023-03-16 13:13:25,3235.0,2023-03-16,13,0,OperatingTime,53.916666666666664
46182,Phase_0_Duration_OperatingTime,2023-03-16 20:45:30,15.0,2023-03-16,20,0,OperatingTime,0.25
46182,Phase_1_Duration_Inicio,2023-03-16 14:07:20,115.0,2023-03-16,14,1,Inicio,1.9166666666666667
46182,Phase_1_Duration_Inicio,2023-03-16 20:45:45,310.0,2023-03-16,20,1,Inicio,5.166666666666667
46182,Phase_2_Duration_Medicion,2023-03-16 14:09:15,23765.0,2023-03-16,14,2,Medicion,396.0833333333333
46182,Phase_2_Duration_Medicion,2023-03-16 20:50:55,10340.0,2023-03-16,20,2,Medicion,172.33333333333334
46182,Phase_3_Duration_Recirculacion,2023-03-16 20:45:20,10.0,2023-03-16,20,3,Recirculacion,0.16666666666666666
46182,Phase_3_Duration_Recirculacion,2023-03-16 23:43:15,59040.0,2023-03-16,23,3,Recirculacion,984.0
46182,Phase_0123_Duration_Global,2023-03-16 20:45:30,23890.0,2023-03-16,20,0,Global,398.1666666666667
46182,Phase_0123_Duration_Global,2023-03-17 16:07:15,69690.0,2023-03-17,16,0,Global,1161.5
46198,Phase_0_Duration_OperatingTime,2023-03-18 02:20:00,4135.0,2023-03-18,02,0,OperatingTime,68.91666666666667
46198,Phase_0_Duration_OperatingTime,2023-03-18 06:36:40,325.0,2023-03-18,06,0,OperatingTime,5.416666666666667
46198,Phase_1_Duration_Inicio,2023-03-18 03:28:55,100.0,2023-03-18,03,1,Inicio,1.6666666666666667
46198,Phase_1_Duration_Inicio,2023-03-18 06:42:05,140.0,2023-03-18,06,1,Inicio,2.3333333333333335
46198,Phase_2_Duration_Medicion,2023-03-18 03:30:35,4085.0,2023-03-18,03,2,Medicion,68.08333333333333
46198,Phase_2_Duration_Medicion,2023-03-18 06:44:25,34165.0,2023-03-18,06,2,Medicion,569.4166666666666
46198,Phase_3_Duration_Recirculacion,2023-03-18 04:38:40,7080.0,2023-03-18,04,3,Recirculacion,118.0
46198,Phase_3_Duration_Recirculacion,2023-03-18 16:13:50,1155.0,2023-03-18,16,3,Recirculacion,19.25
46198,Phase_0123_Duration_Global,2023-03-18 06:36:40,11265.0,2023-03-18,06,0,Global,187.75
46198,Phase_0123_Duration_Global,2023-03-18 16:33:05,35460.0,2023-03-18,16,0,Global,591.0
46243,Phase_0_Duration_OperatingTime,2023-03-17 16:07:15,19275.0,2023-03-17,16,0,OperatingTime,321.25
46243,Phase_1_Duration_Inicio,2023-03-17 21:28:30,70.0,2023-03-17,21,1,Inicio,1.1666666666666667
46243,Phase_0123_Duration_Global,2023-03-17 21:31:35,185.0,2023-03-17,21,0,Global,3.0833333333333335
46248,Phase_0_Duration_OperatingTime,2023-03-17 21:31:35,3800.0,2023-03-17,21,0,OperatingTime,63.333333333333336
46248,Phase_1_Duration_Inicio,2023-03-17 22:34:55,10.0,2023-03-17,22,1,Inicio,0.16666666666666666
46248,Phase_2_Duration_Medicion,2023-03-17 22:35:05,11645.0,2023-03-17,22,2,Medicion,194.08333333333334
46248,Phase_3_Duration_Recirculacion,2023-03-18 01:49:10,1850.0,2023-03-18,01,3,Recirculacion,30.833333333333332
46248,Phase_0123_Duration_Global,2023-03-18 02:20:00,13505.0,2023-03-18,02,0,Global,225.08333333333334
46264,Phase_0_Duration_OperatingTime,2023-03-18 02:20:00,4135.0,2023-03-18,02,0,OperatingTime,68.91666666666667
46264,Phase_0_Duration_OperatingTime,2023-03-18 06:36:40,325.0,2023-03-18,06,0,OperatingTime,5.416666666666667
46264,Phase_1_Duration_Inicio,2023-03-18 03:28:55,100.0,2023-03-18,03,1,Inicio,1.6666666666666667
46264,Phase_1_Duration_Inicio,2023-03-18 06:42:05,140.0,2023-03-18,06,1,Inicio,2.3333333333333335
46264,Phase_2_Duration_Medicion,2023-03-18 03:30:35,4085.0,2023-03-18,03,2,Medicion,68.08333333333333
46264,Phase_2_Duration_Medicion,2023-03-18 06:44:25,34165.0,2023-03-18,06,2,Medicion,569.4166666666666
46264,Phase_3_Duration_Recirculacion,2023-03-18 04:38:40,7080.0,2023-03-18,04,3,Recirculacion,118.0
46264,Phase_3_Duration_Recirculacion,2023-03-18 16:13:50,1155.0,2023-03-18,16,3,Recirculacion,19.25
46264,Phase_0123_Duration_Global,2023-03-18 06:36:40,11265.0,2023-03-18,06,0,Global,187.75
46264,Phase_0123_Duration_Global,2023-03-18 16:33:05,35460.0,2023-03-18,16,0,Global,591.0
46299,Phase_0_Duration_OperatingTime,2023-03-18 16:33:05,4110.0,2023-03-18,16,0,OperatingTime,68.5
46299,Phase_0_Duration_OperatingTime,2023-03-19 02:32:45,13365.0,2023-03-19,02,0,OperatingTime,222.75
46299,Phase_1_Duration_Inicio,2023-03-18 17:41:35,95.0,2023-03-18,17,1,Inicio,1.5833333333333333
46299,Phase_1_Duration_Inicio,2023-03-19 06:15:30,50.0,2023-03-19,06,1,Inicio,0.8333333333333334
46299,Phase_2_Duration_Medicion,2023-03-18 17:43:10,21385.0,2023-03-18,17,2,Medicion,356.4166666666667
46299,Phase_3_Duration_Recirculacion,2023-03-18 23:39:35,10390.0,2023-03-18,23,3,Recirculacion,173.16666666666666
46299,Phase_0123_Duration_Global,2023-03-19 02:32:45,31870.0,2023-03-19,02,0,Global,531.1666666666666
46299,Phase_0123_Duration_Global,2023-03-19 06:40:05,1475.0,2023-03-19,06,0,Global,24.583333333333332
46347,Phase_0_Duration_OperatingTime,2023-03-19 06:40:05,6830.0,2023-03-19,06,0,OperatingTime,113.83333333333333
46347,Phase_1_Duration_Inicio,2023-03-19 08:33:55,35.0,2023-03-19,08,1,Inicio,0.5833333333333334
46347,Phase_2_Duration_Medicion,2023-03-19 08:34:30,14890.0,2023-03-19,08,2,Medicion,248.16666666666666
46347,Phase_3_Duration_Recirculacion,2023-03-19 12:42:40,135.0,2023-03-19,12,3,Recirculacion,2.25
46347,Phase_0123_Duration_Global,2023-03-19 12:44:55,15060.0,2023-03-19,12,0,Global,251.0
46350,Phase_0_Duration_OperatingTime,2023-03-18 16:33:05,4110.0,2023-03-18,16,0,OperatingTime,68.5
46350,Phase_0_Duration_OperatingTime,2023-03-19 02:32:45,13365.0,2023-03-19,02,0,OperatingTime,222.75
46350,Phase_1_Duration_Inicio,2023-03-18 17:41:35,95.0,2023-03-18,17,1,Inicio,1.5833333333333333
46350,Phase_1_Duration_Inicio,2023-03-19 06:15:30,50.0,2023-03-19,06,1,Inicio,0.8333333333333334
46350,Phase_2_Duration_Medicion,2023-03-18 17:43:10,21385.0,2023-03-18,17,2,Medicion,356.4166666666667
46350,Phase_3_Duration_Recirculacion,2023-03-18 23:39:35,10390.0,2023-03-18,23,3,Recirculacion,173.16666666666666
46350,Phase_0123_Duration_Global,2023-03-19 02:32:45,31870.0,2023-03-19,02,0,Global,531.1666666666666
46350,Phase_0123_Duration_Global,2023-03-19 06:40:05,1475.0,2023-03-19,06,0,Global,24.583333333333332
46359,Phase_0_Duration_OperatingTime,2023-03-19 12:44:55,2375.0,2023-03-19,12,0,OperatingTime,39.583333333333336
46359,Phase_0_Duration_OperatingTime,2023-03-20 06:14:55,110.0,2023-03-20,06,0,OperatingTime,1.8333333333333333
46359,Phase_1_Duration_Inicio,2023-03-19 13:24:30,10.0,2023-03-19,13,1,Inicio,0.16666666666666666
46359,Phase_1_Duration_Inicio,2023-03-20 06:16:45,160.0,2023-03-20,06,1,Inicio,2.6666666666666665
46359,Phase_2_Duration_Medicion,2023-03-19 13:24:40,39505.0,2023-03-19,13,2,Medicion,658.4166666666666
46359,Phase_2_Duration_Medicion,2023-03-20 06:19:25,10105.0,2023-03-20,06,2,Medicion,168.41666666666666
46359,Phase_3_Duration_Recirculacion,2023-03-20 00:23:05,21110.0,2023-03-20,00,3,Recirculacion,351.8333333333333
46359,Phase_3_Duration_Recirculacion,2023-03-20 09:07:50,135.0,2023-03-20,09,3,Recirculacion,2.25
46359,Phase_0123_Duration_Global,2023-03-20 06:14:55,60625.0,2023-03-20,06,0,Global,1010.4166666666666
46359,Phase_0123_Duration_Global,2023-03-20 09:10:05,10400.0,2023-03-20,09,0,Global,173.33333333333334
46368,Phase_0_Duration_OperatingTime,2023-03-19 12:44:55,2375.0,2023-03-19,12,0,OperatingTime,39.583333333333336
46368,Phase_0_Duration_OperatingTime,2023-03-20 06:14:55,110.0,2023-03-20,06,0,OperatingTime,1.8333333333333333
46368,Phase_1_Duration_Inicio,2023-03-19 13:24:30,10.0,2023-03-19,13,1,Inicio,0.16666666666666666
46368,Phase_1_Duration_Inicio,2023-03-20 06:16:45,160.0,2023-03-20,06,1,Inicio,2.6666666666666665
46368,Phase_2_Duration_Medicion,2023-03-19 13:24:40,39505.0,2023-03-19,13,2,Medicion,658.4166666666666
46368,Phase_2_Duration_Medicion,2023-03-20 06:19:25,10105.0,2023-03-20,06,2,Medicion,168.41666666666666
46368,Phase_3_Duration_Recirculacion,2023-03-20 00:23:05,21110.0,2023-03-20,00,3,Recirculacion,351.8333333333333
46368,Phase_3_Duration_Recirculacion,2023-03-20 09:07:50,135.0,2023-03-20,09,3,Recirculacion,2.25
46368,Phase_0123_Duration_Global,2023-03-20 06:14:55,60625.0,2023-03-20,06,0,Global,1010.4166666666666
46368,Phase_0123_Duration_Global,2023-03-20 09:10:05,10400.0,2023-03-20,09,0,Global,173.33333333333334
46420,Phase_0_Duration_OperatingTime,2023-03-20 09:10:05,1195.0,2023-03-20,09,0,OperatingTime,19.916666666666668
46420,Phase_0_Duration_OperatingTime,2023-03-20 18:45:30,145.0,2023-03-20,18,0,OperatingTime,2.4166666666666665
46420,Phase_1_Duration_Inicio,2023-03-20 09:30:00,105.0,2023-03-20,09,1,Inicio,1.75
46420,Phase_1_Duration_Inicio,2023-03-20 18:47:55,125.0,2023-03-20,18,1,Inicio,2.0833333333333335
46420,Phase_2_Duration_Medicion,2023-03-20 09:31:45,33165.0,2023-03-20,09,2,Medicion,552.75
46420,Phase_2_Duration_Medicion,2023-03-20 18:50:00,60805.0,2023-03-20,18,2,Medicion,1013.4166666666666
46420,Phase_3_Duration_Recirculacion,2023-03-20 18:44:30,60.0,2023-03-20,18,3,Recirculacion,1.0
46420,Phase_0123_Duration_Global,2023-03-20 18:45:30,33330.0,2023-03-20,18,0,Global,555.5
46420,Phase_0123_Duration_Global,2023-03-21 11:43:25,60930.0,2023-03-21,11,0,Global,1015.5
46434,Phase_0_Duration_OperatingTime,2023-03-20 09:10:05,1195.0,2023-03-20,09,0,OperatingTime,19.916666666666668
46434,Phase_0_Duration_OperatingTime,2023-03-20 18:45:30,145.0,2023-03-20,18,0,OperatingTime,2.4166666666666665
46434,Phase_1_Duration_Inicio,2023-03-20 09:30:00,105.0,2023-03-20,09,1,Inicio,1.75
46434,Phase_1_Duration_Inicio,2023-03-20 18:47:55,125.0,2023-03-20,18,1,Inicio,2.0833333333333335
46434,Phase_2_Duration_Medicion,2023-03-20 09:31:45,33165.0,2023-03-20,09,2,Medicion,552.75
46434,Phase_2_Duration_Medicion,2023-03-20 18:50:00,60805.0,2023-03-20,18,2,Medicion,1013.4166666666666
46434,Phase_3_Duration_Recirculacion,2023-03-20 18:44:30,60.0,2023-03-20,18,3,Recirculacion,1.0
46434,Phase_0123_Duration_Global,2023-03-20 18:45:30,33330.0,2023-03-20,18,0,Global,555.5
46434,Phase_0123_Duration_Global,2023-03-21 11:43:25,60930.0,2023-03-21,11,0,Global,1015.5
46490,Phase_0_Duration_OperatingTime,2023-03-21 11:43:25,135.0,2023-03-21,11,0,OperatingTime,2.25
46490,Phase_1_Duration_Inicio,2023-03-21 11:45:40,10.0,2023-03-21,11,1,Inicio,0.16666666666666666
46490,Phase_2_Duration_Medicion,2023-03-21 11:45:50,38200.0,2023-03-21,11,2,Medicion,636.6666666666666
46490,Phase_3_Duration_Recirculacion,2023-03-21 22:22:30,15.0,2023-03-21,22,3,Recirculacion,0.25
46490,Phase_0123_Duration_Global,2023-03-21 22:22:45,38225.0,2023-03-21,22,0,Global,637.0833333333334
46568,Phase_0_Duration_OperatingTime,2023-03-21 22:22:45,580.0,2023-03-21,22,0,OperatingTime,9.666666666666666
46568,Phase_1_Duration_Inicio,2023-03-21 22:32:25,105.0,2023-03-21,22,1,Inicio,1.75
46568,Phase_2_Duration_Medicion,2023-03-21 22:34:10,26015.0,2023-03-21,22,2,Medicion,433.5833333333333
46568,Phase_3_Duration_Recirculacion,2023-03-22 05:47:45,1190.0,2023-03-22,05,3,Recirculacion,19.833333333333332
46568,Phase_0123_Duration_Global,2023-03-22 06:07:35,27310.0,2023-03-22,06,0,Global,455.1666666666667
46619,Phase_0_Duration_OperatingTime,2023-03-22 06:07:35,28500.0,2023-03-22,06,0,OperatingTime,475.0
46619,Phase_1_Duration_Inicio,2023-03-22 14:02:35,90.0,2023-03-22,14,1,Inicio,1.5
46619,Phase_2_Duration_Medicion,2023-03-22 14:04:05,45580.0,2023-03-22,14,2,Medicion,759.6666666666666
46619,Phase_3_Duration_Recirculacion,2023-03-23 02:43:45,10.0,2023-03-23,02,3,Recirculacion,0.16666666666666666
46619,Phase_0123_Duration_Global,2023-03-23 02:43:55,45680.0,2023-03-23,02,0,Global,761.3333333333334
46668,Phase_0_Duration_OperatingTime,2023-03-23 02:43:55,4795.0,2023-03-23,02,0,OperatingTime,79.91666666666667
46668,Phase_0_Duration_OperatingTime,2023-03-23 09:08:40,2110.0,2023-03-23,09,0,OperatingTime,35.166666666666664
46668,Phase_1_Duration_Inicio,2023-03-23 04:03:50,130.0,2023-03-23,04,1,Inicio,2.1666666666666665
46668,Phase_1_Duration_Inicio,2023-03-23 09:43:50,160.0,2023-03-23,09,1,Inicio,2.6666666666666665
46668,Phase_2_Duration_Medicion,2023-03-23 04:06:00,9760.0,2023-03-23,04,2,Medicion,162.66666666666666
46668,Phase_2_Duration_Medicion,2023-03-23 09:46:30,9355.0,2023-03-23,09,2,Medicion,155.91666666666666
46668,Phase_3_Duration_Recirculacion,2023-03-23 06:48:40,8400.0,2023-03-23,06,3,Recirculacion,140.0
46668,Phase_3_Duration_Recirculacion,2023-03-23 12:22:25,14740.0,2023-03-23,12,3,Recirculacion,245.66666666666666
46668,Phase_0123_Duration_Global,2023-03-23 09:08:40,18290.0,2023-03-23,09,0,Global,304.8333333333333
46668,Phase_0123_Duration_Global,2023-03-23 16:28:05,24255.0,2023-03-23,16,0,Global,404.25
46680,Phase_0_Duration_OperatingTime,2023-03-25 19:30:25,240.0,2023-03-25,19,0,OperatingTime,4.0
46680,Phase_1_Duration_Inicio,2023-03-25 19:34:25,1590.0,2023-03-25,19,1,Inicio,26.5
46680,Phase_2_Duration_Medicion,2023-03-25 20:00:55,112475.0,2023-03-25,20,2,Medicion,1874.5833333333333
46680,Phase_3_Duration_Recirculacion,2023-03-27 03:15:30,1310.0,2023-03-27,03,3,Recirculacion,21.833333333333332
46680,Phase_0123_Duration_Global,2023-03-27 03:37:20,115375.0,2023-03-27,03,0,Global,1922.9166666666667
46685,Phase_0_Duration_OperatingTime,2023-03-23 02:43:55,4795.0,2023-03-23,02,0,OperatingTime,79.91666666666667
46685,Phase_0_Duration_OperatingTime,2023-03-23 09:08:40,2110.0,2023-03-23,09,0,OperatingTime,35.166666666666664
46685,Phase_1_Duration_Inicio,2023-03-23 04:03:50,130.0,2023-03-23,04,1,Inicio,2.1666666666666665
46685,Phase_1_Duration_Inicio,2023-03-23 09:43:50,160.0,2023-03-23,09,1,Inicio,2.6666666666666665
46685,Phase_2_Duration_Medicion,2023-03-23 04:06:00,9760.0,2023-03-23,04,2,Medicion,162.66666666666666
46685,Phase_2_Duration_Medicion,2023-03-23 09:46:30,9355.0,2023-03-23,09,2,Medicion,155.91666666666666
46685,Phase_3_Duration_Recirculacion,2023-03-23 06:48:40,8400.0,2023-03-23,06,3,Recirculacion,140.0
46685,Phase_3_Duration_Recirculacion,2023-03-23 12:22:25,14740.0,2023-03-23,12,3,Recirculacion,245.66666666666666
46685,Phase_0123_Duration_Global,2023-03-23 09:08:40,18290.0,2023-03-23,09,0,Global,304.8333333333333
46685,Phase_0123_Duration_Global,2023-03-23 16:28:05,24255.0,2023-03-23,16,0,Global,404.25
46690,Phase_0_Duration_OperatingTime,2023-03-23 16:28:05,180.0,2023-03-23,16,0,OperatingTime,3.0
46690,Phase_1_Duration_Inicio,2023-03-23 16:31:05,90.0,2023-03-23,16,1,Inicio,1.5
46690,Phase_2_Duration_Medicion,2023-03-23 16:32:35,9655.0,2023-03-23,16,2,Medicion,160.91666666666666
46690,Phase_3_Duration_Recirculacion,2023-03-23 19:13:30,10.0,2023-03-23,19,3,Recirculacion,0.16666666666666666
46690,Phase_0123_Duration_Global,2023-03-23 19:13:40,9755.0,2023-03-23,19,0,Global,162.58333333333334
46702,Phase_0_Duration_OperatingTime,2023-03-23 19:13:40,225.0,2023-03-23,19,0,OperatingTime,3.75
46702,Phase_1_Duration_Inicio,2023-03-23 19:17:25,70.0,2023-03-23,19,1,Inicio,1.1666666666666667
46702,Phase_2_Duration_Medicion,2023-03-23 19:18:35,8615.0,2023-03-23,19,2,Medicion,143.58333333333334
46702,Phase_3_Duration_Recirculacion,2023-03-23 21:42:10,2290.0,2023-03-23,21,3,Recirculacion,38.166666666666664
46702,Phase_0123_Duration_Global,2023-03-23 22:20:20,10975.0,2023-03-23,22,0,Global,182.91666666666666
46720,Phase_0_Duration_OperatingTime,2023-03-23 22:20:20,1820.0,2023-03-23,22,0,OperatingTime,30.333333333333332
46720,Phase_0_Duration_OperatingTime,2023-03-24 01:50:15,220.0,2023-03-24,01,0,OperatingTime,3.6666666666666665
46720,Phase_1_Duration_Inicio,2023-03-23 22:50:40,330.0,2023-03-23,22,1,Inicio,5.5
46720,Phase_1_Duration_Inicio,2023-03-24 01:53:55,160.0,2023-03-24,01,1,Inicio,2.6666666666666665
46720,Phase_2_Duration_Medicion,2023-03-23 22:56:10,10295.0,2023-03-23,22,2,Medicion,171.58333333333334
46720,Phase_2_Duration_Medicion,2023-03-24 01:56:35,10735.0,2023-03-24,01,2,Medicion,178.91666666666666
46720,Phase_3_Duration_Recirculacion,2023-03-24 01:47:45,150.0,2023-03-24,01,3,Recirculacion,2.5
46720,Phase_3_Duration_Recirculacion,2023-03-24 04:55:30,2800.0,2023-03-24,04,3,Recirculacion,46.666666666666664
46720,Phase_0123_Duration_Global,2023-03-24 01:50:15,10775.0,2023-03-24,01,0,Global,179.58333333333334
46720,Phase_0123_Duration_Global,2023-03-24 05:42:10,13695.0,2023-03-24,05,0,Global,228.25
46731,Phase_0_Duration_OperatingTime,2023-03-23 22:20:20,1820.0,2023-03-23,22,0,OperatingTime,30.333333333333332
46731,Phase_0_Duration_OperatingTime,2023-03-24 01:50:15,220.0,2023-03-24,01,0,OperatingTime,3.6666666666666665
46731,Phase_1_Duration_Inicio,2023-03-23 22:50:40,330.0,2023-03-23,22,1,Inicio,5.5
46731,Phase_1_Duration_Inicio,2023-03-24 01:53:55,160.0,2023-03-24,01,1,Inicio,2.6666666666666665
46731,Phase_2_Duration_Medicion,2023-03-23 22:56:10,10295.0,2023-03-23,22,2,Medicion,171.58333333333334
46731,Phase_2_Duration_Medicion,2023-03-24 01:56:35,10735.0,2023-03-24,01,2,Medicion,178.91666666666666
46731,Phase_3_Duration_Recirculacion,2023-03-24 01:47:45,150.0,2023-03-24,01,3,Recirculacion,2.5
46731,Phase_3_Duration_Recirculacion,2023-03-24 04:55:30,2800.0,2023-03-24,04,3,Recirculacion,46.666666666666664
46731,Phase_0123_Duration_Global,2023-03-24 01:50:15,10775.0,2023-03-24,01,0,Global,179.58333333333334
46731,Phase_0123_Duration_Global,2023-03-24 05:42:10,13695.0,2023-03-24,05,0,Global,228.25
46742,Phase_0_Duration_OperatingTime,2023-03-24 05:42:10,250.0,2023-03-24,05,0,OperatingTime,4.166666666666667
46742,Phase_1_Duration_Inicio,2023-03-24 05:46:20,100.0,2023-03-24,05,1,Inicio,1.6666666666666667
46742,Phase_2_Duration_Medicion,2023-03-24 05:48:00,5885.0,2023-03-24,05,2,Medicion,98.08333333333333
46742,Phase_3_Duration_Recirculacion,2023-03-24 07:26:05,5170.0,2023-03-24,07,3,Recirculacion,86.16666666666667
46742,Phase_0123_Duration_Global,2023-03-24 08:52:15,11155.0,2023-03-24,08,0,Global,185.91666666666666
46766,Phase_0_Duration_OperatingTime,2023-03-24 08:52:15,2475.0,2023-03-24,08,0,OperatingTime,41.25
46766,Phase_0_Duration_OperatingTime,2023-03-24 14:37:00,875.0,2023-03-24,14,0,OperatingTime,14.583333333333334
46766,Phase_1_Duration_Inicio,2023-03-24 09:33:30,135.0,2023-03-24,09,1,Inicio,2.25
46766,Phase_1_Duration_Inicio,2023-03-24 14:51:35,160.0,2023-03-24,14,1,Inicio,2.6666666666666665
46766,Phase_2_Duration_Medicion,2023-03-24 09:35:45,16995.0,2023-03-24,09,2,Medicion,283.25
46766,Phase_2_Duration_Medicion,2023-03-24 14:54:15,4165.0,2023-03-24,14,2,Medicion,69.41666666666667
46766,Phase_3_Duration_Recirculacion,2023-03-24 14:19:00,1080.0,2023-03-24,14,3,Recirculacion,18.0
46766,Phase_3_Duration_Recirculacion,2023-03-24 16:03:40,3990.0,2023-03-24,16,3,Recirculacion,66.5
46766,Phase_0123_Duration_Global,2023-03-24 14:37:00,18210.0,2023-03-24,14,0,Global,303.5
46766,Phase_0123_Duration_Global,2023-03-24 17:10:10,8315.0,2023-03-24,17,0,Global,138.58333333333334
46791,Phase_0_Duration_OperatingTime,2023-03-24 08:52:15,2475.0,2023-03-24,08,0,OperatingTime,41.25
